ticker,timestamp,trade_date,sentiment,conviction,status,is_real_judgment,reasoning,current_price,p_3m,chg_3m,p_15m,chg_15m,p_60m,chg_60m,p_3pm,chg_3pm,dir_3m,dir_15m,dir_60m,dir_3pm,score
MMTC,2026-05-22T10:15:43,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,65.11,65.08,-0.0461,64.9,-0.3225,64.94,-0.2611,64.4,-1.0905,-0.0,-0.0,-0.0,-0.0,
THELEELA,2026-05-22T10:15:43,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,409.15,410.25,0.2689,409.65,0.1222,411.95,0.6843,416.0,1.6742,0.0,0.0,0.0,0.0,
IOB,2026-05-22T10:15:44,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,33.55,33.55,0.0,33.51,-0.1192,33.52,-0.0894,33.49,-0.1788,0.0,-0.0,-0.0,-0.0,
IOB,2026-05-22T10:20:44,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,33.53,33.53,0.0,33.52,-0.0298,33.52,-0.0298,33.49,-0.1193,0.0,-0.0,-0.0,-0.0,
KPIL,2026-05-22T10:20:45,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1309.8,1308.1,-0.1298,1302.2,-0.5802,1291.4,-1.4048,1267.0,-3.2677,-0.0,-0.0,-0.0,-0.0,
MMTC,2026-05-22T10:20:45,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,65.06,65.15,0.1383,64.97,-0.1383,64.92,-0.2152,64.4,-1.0144,0.0,-0.0,-0.0,-0.0,
THELEELA,2026-05-22T10:20:45,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,409.75,409.7,-0.0122,409.5,-0.061,411.75,0.4881,416.0,1.5253,-0.0,-0.0,0.0,0.0,
AFFLE,2026-05-22T10:25:47,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1456.0,1452.4,-0.2473,1450.2,-0.3984,1450.1,-0.4052,1433.5,-1.5453,-0.0,-0.0,-0.0,-0.0,
AFFLE,2026-05-22T10:30:48,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1453.0,1451.2,-0.1239,1451.1,-0.1308,1445.6,-0.5093,1433.5,-1.3421,-0.0,-0.0,-0.0,-0.0,
LATENTVIEW,2026-05-22T10:35:50,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,327.75,328.05,0.0915,328.15,0.122,326.5,-0.3814,328.35,0.1831,0.0,0.0,-0.0,0.0,
MINDACORP,2026-05-22T10:35:50,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,550.3,549.3,-0.1817,547.55,-0.4997,546.35,-0.7178,560.55,1.8626,-0.0,-0.0,-0.0,0.0,
LATENTVIEW,2026-05-22T10:40:50,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,327.3,329.15,0.5652,327.5,0.0611,326.65,-0.1986,328.35,0.3208,0.0,0.0,-0.0,0.0,
MINDACORP,2026-05-22T10:40:50,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,548.9,548.9,0.0,546.65,-0.4099,547.5,-0.2551,560.55,2.1224,0.0,-0.0,-0.0,0.0,
UTIAMC,2026-05-22T10:45:53,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,952.35,952.75,0.042,951.15,-0.126,951.2,-0.1208,956.9,0.4778,0.0,-0.0,-0.0,0.0,
UTIAMC,2026-05-22T10:50:54,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,951.5,951.75,0.0263,952.15,0.0683,951.0,-0.0525,956.9,0.5675,0.0,0.0,-0.0,0.0,
CAPLIPOINT,2026-05-22T10:55:56,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,2041.9,2038.4,-0.1714,2033.3,-0.4212,2027.5,-0.7052,2026.9,-0.7346,-0.0,-0.0,-0.0,-0.0,
DEEPAKNTR,2026-05-22T10:55:56,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1807.2,1807.1,-0.0055,1802.9,-0.2379,1798.7,-0.4703,1745.0,-3.4418,-0.0,-0.0,-0.0,-0.0,
ITI,2026-05-22T10:55:56,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,290.35,290.5,0.0517,290.0,-0.1205,290.35,0.0,288.45,-0.6544,0.0,-0.0,0.0,-0.0,
CAPLIPOINT,2026-05-22T11:00:57,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,2035.5,2036.1,0.0295,2034.4,-0.054,2028.9,-0.3242,2026.9,-0.4225,0.0,-0.0,-0.0,-0.0,
DEEPAKNTR,2026-05-22T11:00:57,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1808.0,1805.4,-0.1438,1794.3,-0.7577,1799.2,-0.4867,1745.0,-3.4845,-0.0,-0.0,-0.0,-0.0,
ITI,2026-05-22T11:00:57,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,290.6,290.5,-0.0344,290.05,-0.1893,291.1,0.1721,288.45,-0.7398,-0.0,-0.0,0.0,-0.0,
RKFORGE,2026-05-22T11:05:58,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,553.0,556.0,0.5425,555.65,0.4792,558.55,1.0036,557.1,0.7414,0.0,0.0,0.0,0.0,
PIRAMALFIN,2026-05-22T11:05:59,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1950.0,1948.9,-0.0564,1950.9,0.0462,1961.4,0.5846,1954.8,0.2462,-0.0,0.0,0.0,0.0,
PIRAMALFIN,2026-05-22T11:10:59,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1951.2,1951.0,-0.0103,1952.8,0.082,1962.0,0.5535,1954.8,0.1845,-0.0,0.0,0.0,0.0,
RKFORGE,2026-05-22T11:10:59,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,556.0,556.25,0.045,555.9,-0.018,558.9,0.5216,557.1,0.1978,0.0,-0.0,0.0,0.0,
INDIAMART,2026-05-22T11:16:01,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,2034.9,2035.0,0.0049,2038.4,0.172,2034.0,-0.0442,2027.6,-0.3587,0.0,0.0,-0.0,-0.0,
CONCORDBIO,2026-05-22T11:16:02,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1146.7,1146.8,0.0087,1147.5,0.0698,1165.4,1.6308,1160.7,1.2209,0.0,0.0,0.0,0.0,
IEX,2026-05-22T11:16:02,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,127.59,127.57,-0.0157,128.18,0.4624,128.35,0.5957,126.98,-0.4781,-0.0,0.0,0.0,-0.0,
MANAPPURAM,2026-05-22T11:16:02,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,324.65,324.45,-0.0616,324.45,-0.0616,324.75,0.0308,323.8,-0.2618,-0.0,-0.0,0.0,-0.0,
CONCORDBIO,2026-05-22T11:21:03,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1146.7,1146.6,-0.0087,1152.5,0.5058,1167.4,1.8052,1160.7,1.2209,-0.0,0.0,0.0,0.0,
INDIAMART,2026-05-22T11:21:03,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,2035.8,2035.0,-0.0393,2038.4,0.1277,2033.0,-0.1375,2027.6,-0.4028,-0.0,0.0,-0.0,-0.0,
MANAPPURAM,2026-05-22T11:21:03,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,324.85,324.65,-0.0616,325.85,0.3078,324.6,-0.077,323.8,-0.3232,-0.0,0.0,-0.0,-0.0,
IEX,2026-05-22T11:21:04,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,128.14,128.24,0.078,128.01,-0.1015,128.3,0.1249,126.98,-0.9053,0.0,-0.0,0.0,-0.0,
ACE,2026-05-22T11:26:07,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,888.9,885.95,-0.3319,885.6,-0.3712,883.7,-0.585,883.5,-0.6075,-0.0,-0.0,-0.0,-0.0,
CROMPTON,2026-05-22T11:26:08,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,299.0,298.3,-0.2341,298.15,-0.2843,297.2,-0.602,294.7,-1.4381,-0.0,-0.0,-0.0,-0.0,
ACE,2026-05-22T11:31:09,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,887.1,885.7,-0.1578,884.5,-0.2931,886.45,-0.0733,883.5,-0.4058,-0.0,-0.0,-0.0,-0.0,
CROMPTON,2026-05-22T11:31:09,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,298.15,297.1,-0.3522,297.8,-0.1174,297.3,-0.2851,294.7,-1.1571,-0.0,-0.0,-0.0,-0.0,
KIRLOSENG,2026-05-22T11:36:11,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1679.9,1683.9,0.2381,1676.5,-0.2024,1676.5,-0.2024,1669.5,-0.6191,0.0,-0.0,-0.0,-0.0,
JBCHEPHARM,2026-05-22T11:36:12,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,2209.2,2209.3,0.0045,2217.0,0.3531,2190.3,-0.8555,2192.4,-0.7605,0.0,0.0,-0.0,-0.0,
BSOFT,2026-05-22T11:41:14,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,330.5,330.0,-0.1513,329.2,-0.3933,328.7,-0.5446,328.15,-0.711,-0.0,-0.0,-0.0,-0.0,
CESC,2026-05-22T11:41:14,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,176.4,176.46,0.034,175.95,-0.2551,175.66,-0.4195,177.1,0.3968,0.0,-0.0,-0.0,0.0,
GILLETTE,2026-05-22T11:41:14,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,7723.5,7721.0,-0.0324,7728.5,0.0647,7733.0,0.123,7800.0,0.9905,-0.0,0.0,0.0,0.0,
IIFL,2026-05-22T11:41:14,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,464.5,465.05,0.1184,464.5,0.0,465.5,0.2153,465.55,0.226,0.0,0.0,0.0,0.0,
LEMONTREE,2026-05-22T11:41:14,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,113.28,113.15,-0.1148,113.52,0.2119,113.45,0.1501,113.09,-0.1677,-0.0,0.0,0.0,-0.0,
TEJASNET,2026-05-22T11:41:14,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,475.45,474.5,-0.1998,472.9,-0.5363,474.25,-0.2524,468.1,-1.5459,-0.0,-0.0,-0.0,-0.0,
VIJAYA,2026-05-22T11:41:14,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1235.1,1234.6,-0.0405,1233.9,-0.0972,1229.0,-0.4939,1224.6,-0.8501,-0.0,-0.0,-0.0,-0.0,
BSOFT,2026-05-22T11:46:15,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,330.1,329.85,-0.0757,328.65,-0.4393,328.4,-0.515,328.15,-0.5907,-0.0,-0.0,-0.0,-0.0,
CESC,2026-05-22T11:46:15,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,176.49,176.43,-0.034,176.3,-0.1077,175.37,-0.6346,177.1,0.3456,-0.0,-0.0,-0.0,0.0,
GILLETTE,2026-05-22T11:46:15,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,7735.5,7741.0,0.0711,7736.0,0.0065,7739.0,0.0452,7800.0,0.8338,0.0,0.0,0.0,0.0,
LEMONTREE,2026-05-22T11:46:15,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,113.21,113.2,-0.0088,113.62,0.3622,113.5,0.2562,113.09,-0.106,-0.0,0.0,0.0,-0.0,
TEJASNET,2026-05-22T11:46:15,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,473.55,473.05,-0.1056,472.95,-0.1267,474.2,0.1373,468.1,-1.1509,-0.0,-0.0,0.0,-0.0,
VIJAYA,2026-05-22T11:46:15,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1234.3,1234.7,0.0324,1234.2,-0.0081,1228.3,-0.4861,1224.6,-0.7859,0.0,-0.0,-0.0,-0.0,
IIFL,2026-05-22T11:46:16,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,465.2,465.15,-0.0107,463.85,-0.2902,465.4,0.043,465.55,0.0752,-0.0,-0.0,0.0,0.0,
JUBLINGREA,2026-05-22T11:51:16,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,734.15,734.3,0.0204,735.85,0.2316,731.85,-0.3133,730.1,-0.5517,0.0,0.0,-0.0,-0.0,
DOMS,2026-05-22T11:51:18,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,2212.0,2212.1,0.0045,2211.3,-0.0316,2207.1,-0.2215,2211.1,-0.0407,0.0,-0.0,-0.0,-0.0,
FORCEMOT,2026-05-22T11:51:18,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,19700.0,19664.0,-0.1827,19746.0,0.2335,19842.0,0.7208,19890.0,0.9645,-0.0,0.0,0.0,0.0,
TRIDENT,2026-05-22T11:51:18,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,24.18,24.19,0.0414,24.25,0.2895,24.24,0.2481,24.41,0.9512,0.0,0.0,0.0,0.0,
CAMS,2026-05-22T11:51:19,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,758.4,757.95,-0.0593,758.25,-0.0198,756.75,-0.2176,756.8,-0.211,-0.0,-0.0,-0.0,-0.0,
CAMS,2026-05-22T11:56:19,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,758.0,757.9,-0.0132,758.0,0.0,758.7,0.0923,756.8,-0.1583,-0.0,0.0,0.0,-0.0,
DOMS,2026-05-22T11:56:19,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,2211.9,2212.0,0.0045,2211.2,-0.0316,2206.9,-0.2261,2211.1,-0.0362,0.0,-0.0,-0.0,-0.0,
FORCEMOT,2026-05-22T11:56:19,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,19674.0,19775.0,0.5134,19754.0,0.4066,19810.0,0.6913,19890.0,1.0979,0.0,0.0,0.0,0.0,
JUBLINGREA,2026-05-22T11:56:19,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,734.95,734.0,-0.1293,734.75,-0.0272,732.0,-0.4014,730.1,-0.6599,-0.0,-0.0,-0.0,-0.0,
TRIDENT,2026-05-22T11:56:20,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,24.22,24.22,0.0,24.25,0.1239,24.22,0.0,24.41,0.7845,0.0,0.0,0.0,0.0,
NSLNISP,2026-05-22T12:01:21,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,44.6,44.67,0.157,44.49,-0.2466,44.39,-0.4709,44.14,-1.0314,0.0,-0.0,-0.0,-0.0,
CESC,2026-05-22T12:01:22,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,176.3,176.0,-0.1702,175.66,-0.363,175.43,-0.4935,177.1,0.4538,-0.0,-0.0,-0.0,0.0,
CESC,2026-05-22T12:06:23,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,175.9,175.9,0.0,175.75,-0.0853,175.34,-0.3184,177.1,0.6822,0.0,-0.0,-0.0,0.0,
NSLNISP,2026-05-22T12:06:23,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,44.62,44.56,-0.1345,44.55,-0.1569,44.35,-0.6051,44.14,-1.0758,-0.0,-0.0,-0.0,-0.0,
BANDHANBNK,2026-05-22T12:06:24,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,193.58,193.41,-0.0878,193.74,0.0827,194.99,0.7284,195.48,0.9815,-0.0,0.0,0.0,0.0,
CONCORDBIO,2026-05-22T12:11:25,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1161.2,1165.2,0.3445,1165.5,0.3703,1170.6,0.8095,1160.7,-0.0431,0.0,0.0,0.0,-0.0,
VTL,2026-05-22T12:11:26,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,618.85,616.15,-0.4363,615.0,-0.6221,615.85,-0.4848,610.75,-1.3089,-0.0,-0.0,-0.0,-0.0,
ANURAS,2026-05-22T12:11:27,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1375.0,1381.2,0.4509,1378.6,0.2618,1376.0,0.0727,1370.0,-0.3636,0.0,0.0,0.0,-0.0,
EMAMILTD,2026-05-22T12:11:27,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,405.6,404.85,-0.1849,404.8,-0.1972,403.95,-0.4068,403.6,-0.4931,-0.0,-0.0,-0.0,-0.0,
LTFOODS,2026-05-22T12:11:27,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,395.85,396.0,0.0379,397.45,0.4042,399.35,0.8842,396.85,0.2526,0.0,0.0,0.0,0.0,
ANURAS,2026-05-22T12:16:28,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1382.1,1379.3,-0.2026,1377.5,-0.3328,1376.1,-0.4341,1370.0,-0.8755,-0.0,-0.0,-0.0,-0.0,
CONCORDBIO,2026-05-22T12:16:28,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1165.4,1167.1,0.1459,1169.7,0.369,1170.5,0.4376,1160.7,-0.4033,0.0,0.0,0.0,-0.0,
LTFOODS,2026-05-22T12:16:28,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,395.75,395.6,-0.0379,397.85,0.5306,398.2,0.6191,396.85,0.278,-0.0,0.0,0.0,0.0,
VTL,2026-05-22T12:16:28,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,616.5,616.6,0.0162,615.55,-0.1541,617.0,0.0811,610.75,-0.9327,0.0,-0.0,0.0,-0.0,
EMAMILTD,2026-05-22T12:16:29,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,405.35,405.0,-0.0863,404.9,-0.111,404.65,-0.1727,403.6,-0.4317,-0.0,-0.0,-0.0,-0.0,
CESC,2026-05-22T12:21:29,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,175.75,175.62,-0.074,175.88,0.074,175.77,0.0114,177.1,0.7681,-0.0,0.0,0.0,0.0,
NCC,2026-05-22T12:21:31,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,145.56,145.5,-0.0412,145.2,-0.2473,146.06,0.3435,146.17,0.4191,-0.0,-0.0,0.0,0.0,
PGEL,2026-05-22T12:21:31,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,476.0,474.45,-0.3256,476.3,0.063,474.15,-0.3887,466.85,-1.9223,-0.0,0.0,-0.0,-0.0,
ZENSARTECH,2026-05-22T12:21:31,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,489.05,488.25,-0.1636,486.85,-0.4499,490.55,0.3067,488.75,-0.0613,-0.0,-0.0,0.0,-0.0,
CESC,2026-05-22T12:26:32,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,175.59,175.88,0.1652,175.66,0.0399,175.8,0.1196,177.1,0.86,0.0,0.0,0.0,0.0,
NCC,2026-05-22T12:26:32,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,145.27,145.2,-0.0482,145.7,0.296,146.05,0.5369,146.17,0.6195,-0.0,0.0,0.0,0.0,
PGEL,2026-05-22T12:26:32,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,476.0,475.6,-0.084,476.8,0.1681,473.1,-0.6092,466.85,-1.9223,-0.0,0.0,-0.0,-0.0,
ZENSARTECH,2026-05-22T12:26:32,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,488.4,487.7,-0.1433,490.6,0.4505,491.1,0.5528,488.75,0.0717,-0.0,0.0,0.0,0.0,
AADHARHFC,2026-05-22T12:31:34,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,482.5,482.95,0.0933,482.95,0.0933,481.75,-0.1554,475.05,-1.544,0.0,0.0,-0.0,-0.0,
ABLBL,2026-05-22T12:31:35,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,102.45,102.35,-0.0976,102.32,-0.1269,102.25,-0.1952,101.94,-0.4978,-0.0,-0.0,-0.0,-0.0,
NAVA,2026-05-22T12:31:35,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,613.8,612.4,-0.2281,611.15,-0.4317,609.55,-0.6924,607.45,-1.0345,-0.0,-0.0,-0.0,-0.0,
SYRMA,2026-05-22T12:31:36,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1046.8,1047.5,0.0669,1044.95,-0.1767,1041.95,-0.4633,1038.55,-0.7881,0.0,-0.0,-0.0,-0.0,
AADHARHFC,2026-05-22T12:36:36,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,482.55,482.6,0.0104,482.7,0.0311,481.6,-0.1969,475.05,-1.5542,0.0,0.0,-0.0,-0.0,
ABLBL,2026-05-22T12:36:37,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,102.07,102.24,0.1666,102.12,0.049,102.0,-0.0686,101.94,-0.1274,0.0,0.0,-0.0,-0.0,
NAVA,2026-05-22T12:36:37,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,612.0,611.25,-0.1225,610.0,-0.3268,609.95,-0.335,607.45,-0.7435,-0.0,-0.0,-0.0,-0.0,
SYRMA,2026-05-22T12:36:37,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1044.65,1045.0,0.0335,1047.95,0.3159,1043.0,-0.1579,1038.55,-0.5839,0.0,0.0,-0.0,-0.0,
ACUTAAS,2026-05-22T12:36:39,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,2971.5,2971.4,-0.0034,2970.0,-0.0505,2957.5,-0.4711,2942.9,-0.9625,-0.0,-0.0,-0.0,-0.0,
ABLBL,2026-05-22T12:41:39,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,102.27,102.33,0.0587,101.94,-0.3227,102.27,0.0,101.94,-0.3227,0.0,-0.0,0.0,-0.0,
CRAFTSMAN,2026-05-22T12:41:39,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,8650.5,8767.5,1.3525,8706.0,0.6416,8686.5,0.4162,8710.0,0.6878,0.0,0.0,0.0,0.0,
ABLBL,2026-05-22T12:46:40,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,102.32,102.45,0.1271,101.93,-0.3812,102.25,-0.0684,101.94,-0.3714,0.0,-0.0,-0.0,-0.0,
CRAFTSMAN,2026-05-22T12:46:42,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,8764.0,8732.5,-0.3594,8714.0,-0.5705,8685.0,-0.9014,8710.0,-0.6162,-0.0,-0.0,-0.0,-0.0,
ABREL,2026-05-22T12:51:44,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1271.7,1273.2,0.118,1267.8,-0.3067,1266.6,-0.401,1251.0,-1.6277,0.0,-0.0,-0.0,-0.0,
BELRISE,2026-05-22T12:51:44,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,218.75,219.96,0.5531,219.0,0.1143,218.18,-0.2606,217.33,-0.6491,0.0,0.0,-0.0,-0.0,
CRAFTSMAN,2026-05-22T12:51:44,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,8726.5,8719.0,-0.0859,8722.0,-0.0516,8690.0,-0.4183,8710.0,-0.1891,-0.0,-0.0,-0.0,-0.0,
JYOTICNC,2026-05-22T12:51:44,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,681.75,678.95,-0.4107,675.3,-0.9461,675.7,-0.8874,667.7,-2.0609,-0.0,-0.0,-0.0,-0.0,
WELCORP,2026-05-22T12:51:44,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1273.2,1277.9,0.3691,1276.0,0.2199,1273.5,0.0236,1276.0,0.2199,0.0,0.0,0.0,0.0,
KEC,2026-05-22T12:51:45,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,489.15,489.0,-0.0307,488.45,-0.1431,486.85,-0.4702,483.5,-1.1551,-0.0,-0.0,-0.0,-0.0,
NEWGEN,2026-05-22T12:51:45,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,441.45,441.45,0.0,440.85,-0.1359,439.5,-0.4417,438.1,-0.7589,0.0,-0.0,-0.0,-0.0,
ABREL,2026-05-22T12:56:46,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1272.8,1272.0,-0.0629,1268.8,-0.3143,1266.1,-0.5264,1251.0,-1.7128,-0.0,-0.0,-0.0,-0.0,
BELRISE,2026-05-22T12:56:46,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,219.25,219.08,-0.0775,218.3,-0.4333,217.86,-0.634,217.33,-0.8757,-0.0,-0.0,-0.0,-0.0,
CRAFTSMAN,2026-05-22T12:56:46,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,8706.0,8713.5,0.0861,8750.0,0.5054,8699.5,-0.0747,8710.0,0.0459,0.0,0.0,-0.0,0.0,
JYOTICNC,2026-05-22T12:56:46,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,678.2,676.55,-0.2433,675.95,-0.3318,675.65,-0.376,667.7,-1.5482,-0.0,-0.0,-0.0,-0.0,
NEWGEN,2026-05-22T12:56:46,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,441.4,441.5,0.0227,440.55,-0.1926,439.6,-0.4078,438.1,-0.7476,0.0,-0.0,-0.0,-0.0,
WELCORP,2026-05-22T12:56:46,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1277.6,1279.2,0.1252,1275.1,-0.1957,1274.0,-0.2818,1276.0,-0.1252,0.0,-0.0,-0.0,-0.0,
FINCABLES,2026-05-22T12:56:47,2026-05-22,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1049.45,1045.0,-0.424,1040.25,-0.8766,1038.25,-1.0672,1031.2,-1.739,-0.0,-0.0,-0.0,-0.0,
